State Name,Two Wheeler,Three Wheeler,Four Wheeler,Goods Vehicles,Public Service Vehicle,Special Category Vehicles,Ambulance/Hearses,Construction Equipment Vehicle,Other,Grand Total,total-charging-stations,Charging_Station_Share (%),Chargers per 1k EVs,EV_per_Station
Odisha,15313,51467.0,5190,1653.0,403.0,33.0,1.0,25.0,342.0,53410,166.0,1.3022319940089355,6.550796833542603,3693.53330344668
Madhya Pradesh,15398,100834.0,1555,110.0,749.0,35.0,23.0,28.0,84.0,255159,286.0,12.84691698910601,5.58428444631628,6069.913123144877
Uttarakhand,9036,100282.0,2296,1588.0,820.0,7.0,0.0,33.0,320.0,96893,122.0,20.66898901610038,5.87039271143165,6248.670246905362
Assam,2786,119114.0,5344,1367.0,947.0,33.0,17.0,32.0,472.0,268685,287.0,15.10827390127875,6.666957584651422,2048.4079737792545
Odisha,35717,52706.0,1318,1546.0,350.0,41.0,8.0,27.0,403.0,71481,77.0,19.396888277812796,3.8790850673936705,528.5569244595109
Odisha,18162,14132.0,6563,1051.0,732.0,47.0,26.0,39.0,268.0,112124,262.0,7.60391649276851,0.5888185465275334,1769.4165301764012
Jharkhand,39721,81347.0,4279,960.0,447.0,34.0,27.0,5.0,378.0,238804,234.0,16.51641305858502,0.8387794537732927,6779.576345647636
Uttarakhand,49929,56141.0,3641,564.0,353.0,34.0,4.0,29.0,253.0,213277,43.0,14.613331429610321,3.218544092729492,1155.9730665365014
Karnataka,37741,50209.0,3698,1273.0,865.0,40.0,28.0,14.0,423.0,107660,47.0,10.246886105418177,2.8520125440595665,3145.6204469559775
Telangana,13105,71662.0,1599,1517.0,469.0,20.0,4.0,2.0,319.0,241079,202.0,23.092291485709158,3.8341152176724727,3662.542127115654
Uttar Pradesh,7897,15726.0,3288,1517.0,514.0,39.0,0.0,34.0,161.0,186425,131.0,22.439280560279236,3.133290764539005,3503.364737518356
Odisha,19980,74898.0,1329,1346.0,994.0,45.0,17.0,21.0,362.0,130499,168.0,6.99084187781207,3.4705579504071804,1459.3611816653404
Maharashtra,27820,7268.0,6699,1956.0,189.0,3.0,10.0,30.0,44.0,166833,289.0,20.19099433778118,5.951251926914707,7358.50429665109
Bihar,44707,1456.0,4774,870.0,750.0,26.0,29.0,23.0,395.0,276962,188.0,1.3145486251768512,3.2175599700984665,6030.41994729315
Bihar,25946,8128.0,1413,229.0,744.0,22.0,26.0,1.0,235.0,172199,282.0,17.058347444891595,1.2842997933215177,4917.840392635861
Telangana,14715,110246.0,7953,1065.0,376.0,1.0,17.0,19.0,360.0,279818,241.0,20.17973153529249,3.1920380545824822,1175.4267946985171
Assam,17327,13259.0,7656,364.0,303.0,44.0,21.0,32.0,230.0,132059,212.0,16.62248125247005,6.28237111107348,5197.994388645367
Odisha,53844,32101.0,2455,97.0,191.0,7.0,6.0,28.0,225.0,79028,45.0,14.144032230750758,5.24355136786215,980.1004872835342
Maharashtra,21369,28704.0,2445,1323.0,452.0,41.0,22.0,15.0,5.0,208199,118.0,17.914619401729176,3.154294529844639,4702.552282226954
Madhya Pradesh,41298,25311.0,2541,1433.0,655.0,9.0,19.0,16.0,67.0,294401,224.0,22.69392704006053,5.010529247780902,3295.0616661821173
Karnataka,59446,117590.0,5209,1535.0,57.0,21.0,24.0,36.0,474.0,41941,105.0,23.867491510912224,4.678243388027484,1862.1714339892494
Bihar,6454,29681.0,5607,141.0,873.0,37.0,5.0,39.0,333.0,96893,24.0,23.512811890207917,6.183681360156351,4194.97754657372
West Bengal,3192,21906.0,2157,808.0,99.0,28.0,19.0,9.0,489.0,232441,109.0,2.6644511052843085,5.342584491689904,1586.8931262067501
Karnataka,25688,99095.0,4833,66.0,639.0,37.0,13.0,6.0,69.0,204382,273.0,15.039137493948953,6.521246804248741,3807.5855185176993
Maharashtra,13428,108009.0,4863,1889.0,218.0,11.0,3.0,37.0,231.0,252839,247.0,8.497584318123597,2.4575215064887375,833.5072308569498
Andhra Pradesh,38121,40773.0,5012,1349.0,409.0,17.0,14.0,17.0,366.0,88064,247.0,4.712115033801311,3.6035826819294696,4460.146148279411
Assam,54007,41882.0,1072,1655.0,934.0,30.0,25.0,2.0,36.0,60590,140.0,24.780277310850984,0.7746945814574151,2335.512872445813
Assam,30723,72691.0,1014,1655.0,782.0,17.0,8.0,4.0,271.0,59005,79.0,13.057789393642063,6.101608239138202,1515.9646270717192
Kerala,40350,74051.0,6963,1627.0,14.0,9.0,14.0,30.0,1.0,277664,154.0,5.941918847486024,2.8810921998225125,2227.3584269380312
Bihar,26718,68383.0,7431,805.0,428.0,17.0,3.0,25.0,206.0,142461,255.0,21.651515272783204,5.912181653215623,7512.668823867696
Haryana,36294,118742.0,5595,1258.0,13.0,4.0,17.0,2.0,51.0,240895,133.0,12.9907069970217,2.2371001873347445,6309.21965230328
Maharashtra,33360,91673.0,5685,744.0,759.0,23.0,7.0,20.0,224.0,156444,282.0,5.979545761162648,4.84921643177348,3440.988843538106
Delhi,57566,21635.0,1081,1553.0,790.0,23.0,19.0,3.0,201.0,272207,192.0,5.5637082835236304,2.5793636979385277,6354.326682403402
Kerala,4725,24369.0,4315,1586.0,988.0,22.0,0.0,35.0,210.0,290350,106.0,4.052528601714084,5.426345045335745,7060.015781191571
Punjab,52445,47392.0,799,1180.0,344.0,46.0,4.0,24.0,344.0,152156,28.0,6.756348049432132,4.733511777676417,3589.136916752823
Rajasthan,25416,67409.0,3259,406.0,51.0,15.0,17.0,7.0,236.0,83234,225.0,18.18662601065569,2.9974708790746774,7551.562295985735
Bihar,42751,70564.0,5195,983.0,330.0,9.0,22.0,31.0,413.0,141728,137.0,15.847007577130022,6.16010234330359,764.9049359554333
Karnataka,42223,115215.0,260,1180.0,968.0,14.0,9.0,14.0,346.0,264170,235.0,12.914824701523123,3.6623142658370953,3957.5912485515764
Tamil Nadu,16077,72885.0,2279,884.0,959.0,43.0,22.0,13.0,223.0,258352,55.0,1.5452755553346684,1.9751291292093571,2219.8423252585044
Telangana,46479,78506.0,6610,1022.0,419.0,43.0,21.0,21.0,120.0,175380,137.0,11.340647661055957,5.460828985431227,7855.122580056434
Chhattisgarh,26846,22299.0,301,1609.0,528.0,48.0,19.0,24.0,496.0,253975,257.0,16.61770884301079,3.5855316964400834,5778.2326296053625
Uttar Pradesh,56096,91418.0,4513,912.0,451.0,5.0,28.0,11.0,159.0,127878,41.0,14.834867753473436,4.104777054397513,952.2418781702779
Tamil Nadu,9470,4738.0,1454,1297.0,246.0,1.0,4.0,18.0,62.0,127000,156.0,2.172043569267287,5.598457586589069,7701.985743564841
Maharashtra,14892,96942.0,3072,1460.0,204.0,35.0,12.0,32.0,427.0,131285,91.0,13.70736869307012,0.21338215169151745,6346.723827136161
Haryana,26425,82247.0,4327,1020.0,313.0,21.0,14.0,30.0,172.0,248394,94.0,21.955872054705278,2.128202559127145,268.44424938867667
Karnataka,54489,97023.0,1345,1185.0,236.0,40.0,13.0,8.0,132.0,27932,274.0,23.604152666162033,3.914186354169697,6257.875156706078
Andhra Pradesh,25759,14840.0,7224,1703.0,851.0,37.0,8.0,23.0,250.0,42599,92.0,16.993395594697027,5.399464388548212,3731.53478944826
Tamil Nadu,22284,116535.0,4683,128.0,32.0,25.0,22.0,26.0,375.0,118847,214.0,1.357620566277876,3.9565325371642275,5855.620195152141
Madhya Pradesh,7686,41552.0,3126,1509.0,552.0,19.0,14.0,5.0,68.0,280440,215.0,16.82659797563446,3.057706313130172,4470.138456123369
Bihar,21551,85213.0,6136,1153.0,816.0,41.0,5.0,16.0,63.0,48567,246.0,20.00093405861704,5.623529064553706,4060.4043390360553
Tamil Nadu,53062,111825.0,1413,1874.0,428.0,43.0,10.0,35.0,54.0,54667,54.0,11.909918705398884,3.429515466534004,3885.1959792165976
Chhattisgarh,40690,83683.0,4877,1099.0,487.0,30.0,24.0,9.0,218.0,90012,32.0,14.568945332254609,5.558632151738357,4518.769242710396
Kerala,11157,60770.0,7307,1371.0,8.0,8.0,23.0,25.0,156.0,153002,86.0,1.0603682473640328,0.5785414368358811,5384.878414362228
Haryana,42411,52060.0,5603,184.0,669.0,29.0,25.0,7.0,144.0,115310,189.0,12.727177915105994,2.681738904138562,2108.0686899649218
Telangana,33872,29846.0,680,256.0,400.0,45.0,6.0,0.0,155.0,277148,278.0,15.470031282372796,1.486075671954955,5369.982042280745
Chhattisgarh,53041,85165.0,108,363.0,925.0,5.0,4.0,9.0,14.0,255526,174.0,12.682384410689549,4.616624940335189,2994.8069286247774
Madhya Pradesh,41450,46385.0,3366,543.0,252.0,36.0,6.0,10.0,414.0,25076,268.0,14.880062494611254,6.378604605642609,6268.549219457234
Rajasthan,28203,51648.0,7902,787.0,229.0,0.0,16.0,16.0,259.0,294131,186.0,6.670913197251527,4.241420827150118,4208.650777975026
Karnataka,53351,49951.0,7618,1390.0,532.0,21.0,14.0,39.0,178.0,271520,111.0,14.599716136675164,0.6082948209060218,7252.7010636310415
Telangana,44492,31577.0,3253,689.0,985.0,38.0,9.0,14.0,190.0,95481,191.0,15.051253660111193,0.17072667211314657,5737.846630313996
Bihar,52230,21968.0,1201,1425.0,458.0,25.0,22.0,33.0,485.0,137489,182.0,6.403190355483462,3.7384067455691694,7165.550993345048
Karnataka,32567,84862.0,6229,434.0,492.0,32.0,19.0,20.0,348.0,191677,272.0,8.212068342433167,4.469030395530287,4746.9523903039435
West Bengal,24835,91933.0,7942,589.0,339.0,12.0,0.0,13.0,386.0,18738,173.0,8.506430870926133,4.625932728309717,4728.6941612138025
Kerala,10798,48594.0,2004,1472.0,262.0,10.0,17.0,24.0,95.0,75149,247.0,20.30515280629269,0.5478884851713081,873.0648757186593
Telangana,9391,112334.0,1673,136.0,220.0,46.0,3.0,20.0,7.0,165858,125.0,22.121325236873165,1.469231250579691,1901.0529917711322
Assam,41007,78244.0,1779,446.0,194.0,33.0,23.0,0.0,5.0,261705,82.0,7.981812614454102,4.837505019621094,3437.7077014687316
Madhya Pradesh,34408,36522.0,2419,444.0,403.0,41.0,26.0,11.0,198.0,95710,182.0,18.28390390252351,0.8515621139081578,5640.150269467714
Madhya Pradesh,24290,15200.0,4808,1254.0,423.0,37.0,13.0,17.0,106.0,160294,211.0,11.280966788841777,6.121707818780214,709.9527633055193
Kerala,30695,119624.0,3350,776.0,79.0,11.0,16.0,9.0,462.0,256321,32.0,14.71308871070777,5.19936395730382,2565.0792985897265
Haryana,21085,68509.0,5549,708.0,540.0,44.0,12.0,11.0,116.0,201298,27.0,23.7124037027422,5.066656608009906,4601.27695630384
Rajasthan,52650,76599.0,2849,703.0,353.0,43.0,28.0,17.0,54.0,247649,188.0,20.069773643933782,3.669706591909558,5596.245412559744
Odisha,44535,38653.0,7072,174.0,909.0,24.0,3.0,2.0,392.0,203127,148.0,4.854278902396101,2.844430759477899,1574.4514072572572
Madhya Pradesh,21206,51778.0,1946,1833.0,327.0,46.0,9.0,9.0,304.0,150928,122.0,17.500864563655988,5.2636778535479145,6930.731560192423
Telangana,8103,13000.0,1290,1746.0,587.0,24.0,6.0,20.0,283.0,270321,165.0,16.868417639387246,1.069327685624896,6216.676131886955
Telangana,53129,45404.0,176,300.0,123.0,30.0,6.0,39.0,269.0,119837,92.0,13.926016915134706,4.672367823737835,3337.0287049891485
Uttarakhand,46240,7969.0,7371,664.0,829.0,48.0,20.0,20.0,348.0,123469,19.0,12.245432969361886,2.1310858857150667,7344.706308873039
Uttarakhand,35942,78867.0,7347,1738.0,850.0,27.0,9.0,38.0,422.0,166917,36.0,19.86640128953549,0.1208801930647837,2611.2184572683454
Gujarat,13466,28437.0,4563,179.0,69.0,39.0,8.0,22.0,165.0,241872,223.0,20.740886047966292,6.988412424921684,5350.763231870947
Haryana,48011,62124.0,2179,1599.0,445.0,1.0,29.0,34.0,0.0,205892,160.0,17.36683611798085,5.954844327995245,7740.373064205825
Bihar,18994,39093.0,5388,1459.0,382.0,4.0,24.0,20.0,0.0,172647,235.0,5.917513643329322,3.8234956633455597,6986.714014788589
Rajasthan,32505,3498.0,2731,1167.0,313.0,21.0,12.0,25.0,423.0,185313,39.0,4.1133229066020505,6.148327781884382,480.32863124462256
Chhattisgarh,58222,84838.0,2582,1508.0,410.0,2.0,24.0,36.0,174.0,89608,157.0,17.868738299754458,2.1105508974797815,7003.327811699731
Uttar Pradesh,24230,118917.0,1240,429.0,477.0,29.0,29.0,37.0,235.0,164368,111.0,20.53687616654678,6.810075927429066,5584.468520658921
Madhya Pradesh,56037,88324.0,475,1684.0,51.0,5.0,26.0,26.0,385.0,5553,147.0,5.5711457345496695,1.129079122557175,726.135845396706
Andhra Pradesh,8417,98150.0,1519,229.0,380.0,16.0,8.0,11.0,233.0,80302,101.0,6.016602854604538,0.6115453598612656,3217.6395511866594
Maharashtra,25220,103474.0,364,902.0,371.0,19.0,7.0,10.0,436.0,44787,269.0,14.80901668510283,1.8326763642466406,6113.874189856137
Tamil Nadu,54212,94909.0,2269,332.0,43.0,30.0,15.0,10.0,219.0,26904,177.0,16.20219649960092,4.286427569826504,247.56725735443518
West Bengal,28455,55036.0,7586,336.0,522.0,24.0,2.0,7.0,120.0,139697,203.0,1.3185380154035706,0.44959241733021493,1097.4273525497867
Telangana,56829,58287.0,631,594.0,485.0,21.0,25.0,18.0,165.0,59000,37.0,19.802250995114704,6.016836458999029,5890.465802009
Kerala,45510,13016.0,2173,93.0,775.0,42.0,2.0,12.0,38.0,94768,191.0,13.35661527657308,0.7622539524016434,664.4409955420919
Telangana,21251,12761.0,109,1320.0,403.0,8.0,16.0,17.0,435.0,263404,216.0,5.5387858431932475,2.447268140696955,738.6713239237895
Telangana,56457,77293.0,2200,1715.0,205.0,10.0,26.0,18.0,61.0,66955,186.0,10.251296175357025,6.809016598304384,6989.151795988292
Gujarat,18447,67296.0,5020,628.0,985.0,34.0,10.0,10.0,316.0,239153,77.0,19.075068613334235,6.671215236730369,1407.7202308469693
Punjab,8536,98120.0,6628,1757.0,185.0,49.0,3.0,10.0,445.0,21355,207.0,20.374192851926487,0.9634937459118607,5192.935297829468
Gujarat,55199,119068.0,4740,1386.0,283.0,47.0,24.0,38.0,233.0,223502,255.0,12.027211558836951,5.0583824660285295,4710.7557972080795
Maharashtra,43799,67609.0,5469,1857.0,436.0,28.0,5.0,11.0,242.0,17603,202.0,4.903999504605705,2.006779936443442,1536.2653843460328
Delhi,51324,91765.0,295,1325.0,699.0,17.0,28.0,34.0,171.0,102286,7.0,12.579142707168641,4.32086406540592,4162.572186852674
Jharkhand,45633,109868.0,4139,1392.0,387.0,15.0,26.0,38.0,392.0,149671,213.0,3.3903697897278318,5.014904482673185,4070.756947097321
Karnataka,18813,18645.0,6204,467.0,577.0,45.0,18.0,5.0,130.0,167369,18.0,4.765313513797288,0.8969137795694577,5739.667034700937
Bihar,42765,79792.0,5034,774.0,709.0,45.0,6.0,36.0,333.0,110475,281.0,0.6893178431594773,3.4606242980203876,4754.6352906762295
Delhi,37874,43252.0,3943,1807.0,947.0,28.0,3.0,23.0,166.0,65559,71.0,23.39991958459389,0.7583406206884231,3274.425572052876
West Bengal,28299,65851.0,4083,838.0,323.0,43.0,3.0,1.0,302.0,227556,240.0,8.259101168181282,4.2658343337514655,177.30755864640022
Uttar Pradesh,16360,46881.0,2858,1270.0,134.0,47.0,24.0,17.0,80.0,3406,150.0,12.812599650756464,1.2424851085147586,6763.47137448772
Madhya Pradesh,49868,35149.0,5303,1063.0,451.0,20.0,22.0,4.0,324.0,67361,261.0,17.0769874743972,2.9999421517528173,6359.171501208163
Rajasthan,23404,44025.0,6040,1920.0,500.0,1.0,14.0,22.0,153.0,64867,273.0,20.286114830274343,0.6103125547602851,7838.163527881172
Delhi,15395,104907.0,4663,787.0,682.0,28.0,11.0,28.0,478.0,103776,147.0,21.58090698363634,5.527618531619881,4837.423383003204
Maharashtra,53131,2122.0,4365,837.0,743.0,8.0,23.0,23.0,352.0,89417,181.0,9.917521923319617,1.4773320763032447,1625.6999265071381
West Bengal,43267,5919.0,4141,446.0,652.0,31.0,4.0,22.0,1.0,54379,62.0,16.861774761112365,2.70919300576541,1457.6829788349064
Bihar,50679,88700.0,2235,1241.0,307.0,28.0,9.0,17.0,188.0,110549,219.0,18.11881592625046,3.904117444766228,2765.701469974008
Madhya Pradesh,42571,56299.0,1453,493.0,241.0,2.0,15.0,12.0,86.0,106542,58.0,15.986384133923313,6.882116994524238,4058.59765571635
Uttar Pradesh,38334,76969.0,3442,799.0,852.0,1.0,25.0,8.0,266.0,113521,74.0,22.116259152159586,3.669570688076049,1083.7829562121728
West Bengal,33044,33422.0,236,1487.0,413.0,14.0,1.0,15.0,203.0,221489,89.0,18.417650807899133,0.4193561254083674,6188.6009593633735
Rajasthan,1469,36224.0,7380,907.0,217.0,29.0,28.0,22.0,245.0,201437,216.0,4.144364625867832,6.36782420430399,4212.187397781429
Punjab,25495,22128.0,2900,1354.0,720.0,36.0,11.0,19.0,483.0,4218,225.0,6.720692955065881,3.170984844719632,2638.642889490685
Uttar Pradesh,24699,103650.0,2058,1159.0,383.0,23.0,13.0,8.0,377.0,227533,66.0,20.578243717495187,2.6714485814297357,6061.598175273706
Chhattisgarh,19926,34248.0,2834,847.0,831.0,12.0,21.0,27.0,384.0,4879,119.0,12.197285149374949,5.5024333293130505,4219.511844427824
Madhya Pradesh,53480,60061.0,3036,470.0,104.0,26.0,16.0,30.0,188.0,2474,145.0,18.808281832703855,5.672250060608361,4226.291410646665
Assam,42395,43086.0,4075,933.0,132.0,7.0,16.0,16.0,206.0,215519,169.0,6.085680508494159,6.242417352570456,6960.26501825236
Telangana,25122,42778.0,7815,754.0,357.0,10.0,24.0,26.0,375.0,28685,74.0,10.346421302062806,0.14782584561338571,1915.7793257680494
Kerala,16448,51391.0,6006,1775.0,582.0,32.0,24.0,15.0,310.0,126808,31.0,24.388154450861478,4.36898835423729,640.2500299754732
Madhya Pradesh,53197,41571.0,7134,1038.0,840.0,45.0,24.0,14.0,77.0,277392,28.0,20.232509308320672,3.1099071823930515,5534.996597790299
Kerala,16043,118829.0,2891,758.0,282.0,31.0,2.0,20.0,119.0,60350,266.0,1.1478132022734284,5.82150335932929,1510.2110465742635
West Bengal,22805,55415.0,3725,782.0,562.0,11.0,5.0,17.0,62.0,240542,150.0,23.1649221127416,5.860056342513537,6477.098964944993
West Bengal,8089,46052.0,3496,400.0,407.0,17.0,0.0,33.0,171.0,245446,246.0,15.73882408778891,6.984897529427362,2351.859353960965
Madhya Pradesh,20405,101606.0,669,306.0,492.0,37.0,26.0,34.0,51.0,83443,231.0,18.25264613929741,1.5968693724222727,4320.792381909925
Punjab,8533,110338.0,1875,406.0,115.0,45.0,8.0,35.0,298.0,193711,224.0,22.258484321539484,0.7546510220782268,861.1809713628468
Andhra Pradesh,44614,7494.0,7931,1072.0,54.0,46.0,15.0,36.0,157.0,1130,89.0,19.57660519818971,1.8065644725061474,4514.788022193871
Delhi,17509,62449.0,7962,530.0,708.0,19.0,7.0,9.0,61.0,48569,91.0,24.029712324544516,1.7426296878091694,7180.634092441678
Gujarat,16619,116393.0,3088,470.0,762.0,33.0,25.0,38.0,317.0,56950,200.0,7.944826420443027,4.205701341655123,6407.917747848429
Delhi,19242,110137.0,1123,347.0,12.0,7.0,4.0,22.0,268.0,45787,163.0,24.018539908087117,1.9637919071371697,3648.4453983010176
Delhi,17888,33611.0,5212,460.0,182.0,34.0,19.0,38.0,124.0,271997,191.0,13.17654054925763,2.4707611002345815,1647.6267256852545
Assam,17433,66265.0,1129,1368.0,896.0,9.0,8.0,20.0,440.0,151019,127.0,21.427536781463058,0.9128030458923893,5359.479930301198
Karnataka,12276,49044.0,6803,865.0,156.0,41.0,3.0,17.0,466.0,151083,273.0,5.807866175621273,0.2693400415597619,7368.212347828308
Delhi,19978,86203.0,4619,1885.0,943.0,28.0,17.0,12.0,375.0,282829,188.0,19.851764828701416,4.299875930537383,7843.936357258482
Telangana,6251,20138.0,6483,989.0,583.0,32.0,4.0,30.0,334.0,212279,223.0,9.666491618510893,2.8905977793527553,773.6718644899819
Kerala,36094,50220.0,5210,261.0,871.0,43.0,25.0,15.0,397.0,94587,214.0,24.06587735853471,4.836579107709536,751.9880504320906
Jharkhand,31098,9019.0,791,861.0,897.0,14.0,14.0,16.0,68.0,247715,276.0,15.504424831955568,6.476962825945043,3015.7286261223244
Odisha,12897,79577.0,3158,1409.0,933.0,30.0,16.0,29.0,301.0,54182,174.0,14.010631964266265,6.590758690311203,1889.5633372618656
Telangana,34847,22221.0,2374,302.0,283.0,23.0,3.0,32.0,110.0,253966,179.0,17.945674489268328,2.8863720851105725,7736.334609939908
Odisha,40045,36898.0,6938,1280.0,986.0,30.0,8.0,3.0,28.0,117868,198.0,21.52447320434268,6.899898337469385,6467.091872016573
Delhi,13123,117545.0,5636,851.0,288.0,2.0,9.0,32.0,337.0,30731,84.0,18.52318948841726,4.73709992580666,7512.3636288945245
Telangana,23692,16039.0,852,767.0,757.0,32.0,1.0,26.0,68.0,72377,127.0,9.729418897704821,1.2924992882621587,5141.740292580938
Uttarakhand,10516,88812.0,4135,971.0,74.0,45.0,5.0,37.0,394.0,32086,147.0,24.17791753563971,4.59054995242813,1806.3098181845903
Haryana,5966,85704.0,2806,1880.0,742.0,26.0,23.0,36.0,215.0,177922,119.0,12.403706263937977,6.414662103617901,7358.394376389527
Andhra Pradesh,25759,114952.0,440,1154.0,221.0,3.0,21.0,23.0,452.0,173578,86.0,9.190521818342098,0.2685804307711089,2970.3697025680885
Madhya Pradesh,18941,21936.0,2248,272.0,596.0,40.0,19.0,31.0,394.0,214046,210.0,7.381479208875265,6.1308303365869055,6553.526708328665
Madhya Pradesh,17533,46873.0,1573,537.0,15.0,39.0,3.0,26.0,79.0,173854,226.0,15.583462227743983,0.13776214206606407,7173.734432397942
Chhattisgarh,30585,109779.0,4942,935.0,851.0,42.0,23.0,35.0,19.0,247065,74.0,17.934558651129542,0.50797291254082,2814.0892991173237
Punjab,563,25085.0,6798,76.0,333.0,7.0,28.0,25.0,446.0,93069,292.0,5.197470339614676,6.169492189085919,6430.501003741318
Maharashtra,49702,62897.0,5794,986.0,522.0,28.0,2.0,25.0,436.0,291324,165.0,20.584384504341344,5.652632826042481,2657.360420756693
Jharkhand,29514,12753.0,1657,1171.0,359.0,48.0,10.0,39.0,70.0,231290,217.0,15.27937284322669,3.2933624187587,672.4800936250178
Tamil Nadu,6540,1611.0,5056,294.0,866.0,48.0,20.0,18.0,2.0,50519,192.0,3.878309448641917,0.5542682971943282,2791.1095051122884
Gujarat,15449,27674.0,6480,1261.0,476.0,2.0,27.0,25.0,86.0,24469,253.0,8.769823330572093,6.765027080159694,1835.3627176588625
Assam,41382,15099.0,3348,489.0,793.0,0.0,27.0,3.0,125.0,117416,261.0,9.51928751266055,3.6601567485056163,6055.970896945906
West Bengal,36090,12213.0,4926,407.0,673.0,5.0,26.0,13.0,110.0,269401,195.0,4.977251742050248,0.7118840185439864,416.7193956511404
Uttarakhand,48710,24131.0,1831,1709.0,551.0,21.0,20.0,0.0,183.0,35011,214.0,4.207135272629607,0.9071625508657503,4367.020057225915
Odisha,58255,88813.0,7767,444.0,430.0,9.0,26.0,34.0,112.0,242384,204.0,1.671254595191274,3.1794437630374723,4865.729756351626
Delhi,41860,113287.0,3959,800.0,514.0,31.0,11.0,14.0,379.0,206457,21.0,13.817630172212665,2.352131967281449,3727.297592206657
Telangana,34261,107708.0,6754,341.0,802.0,28.0,24.0,0.0,125.0,170719,30.0,10.459621921402478,5.970766631492257,5750.633283318933
Assam,50715,2768.0,4566,1311.0,315.0,27.0,19.0,26.0,276.0,255610,274.0,4.06593218111968,2.589453744692168,1510.406010489778
Haryana,57843,28741.0,148,1236.0,720.0,42.0,5.0,14.0,142.0,99717,155.0,20.0112592686268,6.53659477400861,4346.532674215642
Odisha,25994,28847.0,3788,1016.0,542.0,15.0,13.0,20.0,120.0,7959,134.0,8.162112884808838,2.0567222085377446,202.65635914802442
Haryana,25775,89067.0,3617,526.0,401.0,33.0,12.0,33.0,72.0,159375,241.0,9.563798363594765,6.740546782156156,5147.781145517636
Tamil Nadu,1697,91661.0,889,26.0,913.0,21.0,21.0,25.0,244.0,45736,47.0,15.54731301885936,6.265234594257852,3020.228192478401
